name,nickname,country_code,age,height,average,global_position,value,wage,best_foot,weak_foot_5stars,heading,jump,long_pass,short_pass,dribbling,acceleration,speed,shot_power,long_shot,stamina,defense,interception,team_id_fk,game
Lucas Hernández,L. Hernández,fr,22,182,83,Defensa,29500000.0,60000.0,Zurdo,3,82,83,63,80,65,80,84,62,51,86,247,82,3,fifa19
Davinson Sánchez,D. Sánchez,co,22,187,83,Defensa,28500000.0,90000.0,Diestro,3,80,73,67,77,63,72,79,66,44,76,254,82,7,fifa19
Corentin Tolisso,C. Tolisso,fr,23,181,83,Centrocampista,34000000.0,90000.0,Diestro,3,82,90,86,84,77,75,66,82,81,87,224,76,9,fifa19
Andrej Kramarić,A. Kramarić,hr,27,177,83,Delantero,27500000.0,60000.0,Diestro,4,69,69,53,79,87,78,73,83,85,77,81,21,42,fifa19
Andrew Robertson,A. Robertson,gb-sct,24,178,83,Defensa,29000000.0,110000.0,Zurdo,2,63,62,71,77,77,83,86,67,60,93,244,82,10,fifa19
Thomas Lemar,T. Lemar,fr,22,171,83,Centrocampista,35500000.0,60000.0,Zurdo,2,54,71,75,84,85,86,84,79,78,79,177,66,3,fifa19
Kingsley Coman,K. Coman,fr,22,179,83,Centrocampista,34500000.0,90000.0,Diestro,3,52,73,67,77,87,94,93,78,73,72,61,23,9,fifa19
Anderson Souza Conceição,Anderson Talisca,br,24,190,83,Centrocampista,34500000.0,30000.0,Zurdo,4,77,58,79,81,82,78,76,84,88,79,154,55,31,fifa19
Julian Brandt,J. Brandt,de,22,186,83,Centrocampista,34500000.0,70000.0,Diestro,4,42,63,74,85,87,78,84,80,78,76,93,34,29,fifa19
João Pedro Cavaco Cancelo,João Cancelo,pt,24,182,83,Defensa,29000000.0,100000.0,Diestro,3,64,73,75,79,85,91,91,80,66,90,237,77,1,fifa19
Alessio Romagnoli,A. Romagnoli,it,23,188,83,Defensa,31000000.0,90000.0,Zurdo,3,77,78,71,72,65,63,69,64,46,75,256,86,39,fifa19
Adrien Rabiot,A. Rabiot,fr,23,192,83,Centrocampista,33000000.0,90000.0,Zurdo,3,77,73,83,85,79,73,74,80,79,82,226,80,2,fifa19
Quincy Promes,Q. Promes,nl,26,174,83,Centrocampista,28000000.0,30000.0,Diestro,4,60,82,73,79,84,90,91,82,83,83,113,37,32,fifa19
Lucas Vázquez Iglesias,Lucas Vázquez,es,27,173,83,Delantero,27000000.0,200000.0,Diestro,4,56,68,75,83,82,86,82,80,76,90,185,62,6,fifa19
Yannick Carrasco,Y. Carrasco,be,24,180,83,Centrocampista,31000000.0,20000.0,Diestro,4,53,70,71,75,88,91,90,84,78,74,118,18,34,fifa19
Felipe Augusto de Almeida Monteiro,Felipe,br,29,191,83,Defensa,20000000.0,20000.0,Diestro,3,81,90,67,70,57,60,67,46,41,80,249,81,21,fifa19
Luiz Frello Filho Jorge,Jorginho,it,26,180,83,Centrocampista,30000000.0,140000.0,Diestro,3,56,58,87,89,82,66,55,71,62,79,209,76,5,fifa19
Jordan Pickford,J. Pickford,gb-eng,24,185,83,Portero,25000000.0,80000.0,Zurdo,4,15,75,55,55,14,53,44,31,13,45,48,24,43,fifa19
Stefan Savić,S. Savić,me,27,187,83,Defensa,25500000.0,70000.0,Diestro,3,85,87,69,72,47,55,61,43,31,55,252,84,3,fifa19
John Stones,J. Stones,gb-eng,24,188,83,Defensa,28500000.0,120000.0,Diestro,4,83,75,74,81,69,67,71,46,38,79,252,81,4,fifa19
Jesús Joaquín Fernández Sáez,Suso,es,24,176,83,Delantero,32000000.0,110000.0,Zurdo,3,50,50,75,86,88,83,77,78,87,77,91,20,39,fifa19
Julian Draxler,J. Draxler,de,24,187,83,Centrocampista,32500000.0,90000.0,Diestro,5,65,75,79,84,88,78,77,86,82,69,147,66,2,fifa19
Lucas Rodrigues M. Silva,Lucas Moura,br,25,174,83,Delantero,31500000.0,120000.0,Diestro,3,50,85,74,77,88,94,90,79,76,75,125,50,7,fifa19
Danilo Luís Hélio Pereira,Danilo Pereira,pt,26,188,83,Centrocampista,25000000.0,20000.0,Diestro,3,77,62,81,83,76,62,68,74,63,82,238,83,21,fifa19
José Ignacio Fernández Iglesias,Nacho Fernández,es,28,180,83,Defensa,23500000.0,180000.0,Diestro,4,82,81,61,80,55,70,79,54,28,78,246,81,6,fifa19
Josip Iličić,J. Iličić,si,30,190,83,Delantero,25000000.0,50000.0,Zurdo,4,58,33,74,84,87,71,72,88,88,73,111,46,37,fifa19
Timo Horn,T. Horn,de,25,192,83,Portero,23000000.0,20000.0,Zurdo,3,14,64,32,35,20,45,51,22,17,31,39,22,44,fifa19
Sergio Roberto Carnicer,Sergi Roberto,es,26,178,83,Defensa,24500000.0,170000.0,Diestro,3,72,47,78,85,80,78,79,65,66,88,239,81,0,fifa19
Pablo Sarabia García,Pablo Sarabia,es,26,174,83,Centrocampista,30500000.0,30000.0,Zurdo,4,61,40,79,83,86,75,76,76,77,72,163,58,32,fifa19
Rodrigo Moreno Machado,Rodrigo,es,27,182,83,Delantero,27500000.0,60000.0,Zurdo,3,80,78,58,78,82,88,91,83,76,78,125,31,20,fifa19
Marc Bartra Aregall,Bartra,es,27,184,83,Defensa,24500000.0,30000.0,Diestro,3,82,89,81,82,70,76,75,71,64,67,245,87,45,fifa19
Kevin Kampl,K. Kampl,si,27,178,83,Centrocampista,26500000.0,70000.0,Diestro,4,34,67,79,84,86,84,71,69,73,88,188,75,23,fifa19
Oliver Baumann,O. Baumann,de,28,187,83,Portero,21000000.0,40000.0,Diestro,1,16,73,25,30,19,47,51,21,13,39,47,21,42,fifa19
Idrissa Gueye,I. Gueye,sn,28,174,83,Centrocampista,21000000.0,120000.0,Diestro,3,69,87,76,78,75,76,72,80,66,89,257,89,43,fifa19
Koen Casteels,K. Casteels,be,26,197,83,Portero,21500000.0,50000.0,Zurdo,2,14,58,37,35,14,44,46,21,18,44,47,16,46,fifa19
Marcos Alonso Mendoza,Marcos Alonso,es,27,188,83,Defensa,21500000.0,130000.0,Zurdo,3,83,71,73,83,78,69,76,84,77,90,240,78,5,fifa19
Bernd Leno,B. Leno,de,26,190,83,Portero,22500000.0,100000.0,Diestro,3,13,73,42,45,16,55,56,23,14,43,60,22,12,fifa19
Nemanja Matić,N. Matić,rs,29,194,83,Centrocampista,20000000.0,150000.0,Zurdo,3,74,67,84,83,76,47,51,83,75,77,240,82,8,fifa19
Sergio Canales Madrazo,Canales,es,27,180,83,Centrocampista,27000000.0,40000.0,Zurdo,3,46,40,77,84,83,79,82,76,81,77,150,50,45,fifa19
Oscar dos Santos Emboaba,Oscar,br,26,181,83,Centrocampista,28000000.0,30000.0,Diestro,3,54,66,84,86,78,75,73,80,77,77,165,45,47,fifa19
Péter Gulácsi,P. Gulácsi,hu,28,192,83,Portero,21000000.0,60000.0,Diestro,2,23,67,25,29,19,42,44,23,12,35,61,23,23,fifa19
Aleksandar Kolarov,A. Kolarov,rs,32,187,83,Defensa,14500000.0,80000.0,Zurdo,3,80,80,77,78,80,74,73,95,86,85,246,82,19,fifa19
Alexis Sánchez,A. Sánchez,cl,29,169,83,Delantero,25500000.0,180000.0,Diestro,3,70,87,75,76,85,86,79,83,79,78,117,46,8,fifa19
Max Kruse,M. Kruse,de,30,180,83,Delantero,25000000.0,50000.0,Zurdo,4,63,65,82,85,83,69,67,81,79,73,124,34,38,fifa19
Georginio Wijnaldum,G. Wijnaldum,nl,27,175,83,Centrocampista,26500000.0,140000.0,Diestro,3,72,80,78,85,84,79,76,76,71,90,215,76,10,fifa19
David Luiz Moreira Marinho,David Luiz,br,31,189,83,Defensa,17500000.0,130000.0,Diestro,3,81,78,82,77,66,60,64,81,73,66,244,85,5,fifa19
Sergio Asenjo Andrés,Sergio Asenjo,es,29,189,83,Portero,20000000.0,40000.0,Diestro,3,13,73,39,39,15,59,54,24,13,41,53,22,48,fifa19
Rui Pedro dos Santos Patrício,Rui Patrício,pt,30,190,83,Portero,16500000.0,70000.0,Zurdo,2,11,79,30,31,20,53,57,38,11,45,38,22,49,fifa19
Javier Martínez Aginaga,Javi Martínez,es,29,192,83,Centrocampista,20000000.0,90000.0,Diestro,3,87,85,74,77,59,49,53,76,62,73,258,87,9,fifa19
Carlos Vela,C. Vela,mx,29,177,83,Delantero,25500000.0,15000.0,Zurdo,2,67,65,66,81,84,80,80,76,84,74,67,37,50,fifa19
Salvatore Sirigu,S. Sirigu,it,31,192,83,Portero,15500000.0,50000.0,Diestro,2,11,68,28,23,15,50,51,20,14,34,38,20,51,fifa19
Kasper Schmeichel,K. Schmeichel,dk,31,189,83,Portero,15500000.0,70000.0,Diestro,3,16,60,46,44,12,56,60,36,14,34,41,20,52,fifa19
João Filipe Moutinho,João Moutinho,pt,31,170,83,Centrocampista,22000000.0,100000.0,Diestro,4,70,75,84,86,80,66,59,76,80,79,209,72,49,fifa19
Fabio Quagliarella,F. Quagliarella,it,35,180,83,Delantero,12000000.0,50000.0,Diestro,4,69,69,73,78,78,74,72,89,89,69,71,26,53,fifa19
Franck Ribéry,F. Ribéry,fr,35,170,83,Centrocampista,11500000.0,70000.0,Diestro,4,41,34,74,83,84,78,77,75,71,58,82,33,9,fifa19
Rune Almenning Jarstein,R. Jarstein,no,33,190,83,Portero,13000000.0,30000.0,Diestro,4,16,59,34,34,11,40,46,21,18,31,36,19,54,fifa19
Daniele De Rossi,D. De Rossi,it,34,184,83,Centrocampista,8000000.0,80000.0,Diestro,4,81,77,80,81,64,63,63,81,72,73,252,87,19,fifa19
Ricardo Andrade Quaresma Bernardo,Quaresma,pt,34,175,83,Centrocampista,13000000.0,70000.0,Diestro,4,41,63,75,79,88,79,78,79,80,63,59,24,55,fifa19
Iker Casillas Fernández,Casillas,es,37,185,83,Portero,1700000.0,10000.0,Zurdo,2,25,77,22,21,25,56,55,28,13,41,48,22,21,fifa19
Andrés Iniesta Luján,Iniesta,es,34,171,83,Centrocampista,12500000.0,15000.0,Diestro,4,54,43,84,90,87,64,64,67,70,59,183,66,56,fifa19
Luka Jović,L. Jović,rs,20,181,82,Delantero,31000000.0,40000.0,Diestro,5,79,75,58,74,81,75,77,83,74,69,67,23,57,fifa19
Rosberto J. Dourado Santos,Rosberto Dourado,br,30,175,82,Centrocampista,16500000.0,50000.0,Diestro,4,70,43,78,82,77,80,81,60,59,93,249,82,41,fifa19
Juan Everton Mestres de Mesquita,Juiano Mestres,br,34,181,82,Defensa,6500000.0,40000.0,Diestro,3,83,91,58,67,60,68,74,74,61,76,246,82,58,fifa19
Raphael William Anjos Rochedo,Raphaelito Anjos,br,30,190,82,Portero,14000000.0,30000.0,Diestro,2,11,67,16,18,9,41,42,21,7,29,50,23,40,fifa19
Manuel Akanji,M. Akanji,ch,22,187,82,Defensa,26000000.0,50000.0,Diestro,3,78,78,76,79,68,72,86,69,45,76,248,79,13,fifa19
Gelson Dany Batalha Martins,Gelson Martins,pt,23,173,82,Centrocampista,29500000.0,70000.0,Diestro,3,51,65,55,76,87,95,94,72,69,86,136,43,36,fifa19
André Onana,A. Onana,cm,22,187,82,Portero,21500000.0,15000.0,Diestro,3,20,80,26,33,26,64,62,21,17,39,44,15,16,fifa19
Fabián Ruiz Peña,Fabián,es,22,189,82,Centrocampista,32000000.0,70000.0,Zurdo,4,67,46,80,80,83,69,67,75,83,75,223,77,11,fifa19
Giovani Lo Celso,G. Lo Celso,ar,22,175,82,Centrocampista,30000000.0,30000.0,Zurdo,3,57,64,83,82,84,77,80,81,76,80,193,65,45,fifa19
Nicolas Pépé,N. Pépé,ci,23,183,82,Centrocampista,30500000.0,40000.0,Zurdo,3,57,68,67,73,87,90,91,80,79,82,88,28,59,fifa19
Presnel Kimpembe,P. Kimpembe,fr,22,189,82,Defensa,26000000.0,70000.0,Zurdo,3,79,77,75,79,58,75,78,55,39,80,241,83,2,fifa19
Lucas Torreira,L. Torreira,uy,22,168,82,Centrocampista,25000000.0,100000.0,Diestro,3,59,52,77,83,78,79,73,78,74,85,245,86,12,fifa19
Malcom Filipe Silva de Oliveira,Malcom,br,21,172,82,Delantero,31000000.0,140000.0,Zurdo,4,57,58,73,80,85,87,82,85,85,74,66,26,0,fifa19
Hirving Lozano,H. Lozano,mx,22,175,82,Delantero,29500000.0,20000.0,Diestro,4,58,67,67,74,84,94,93,76,76,80,106,45,60,fifa19
Pau López Sabata,Pau López,es,23,189,82,Portero,21500000.0,20000.0,Zurdo,3,15,71,41,38,18,45,52,21,18,42,50,16,45,fifa19
Rafael A. Ferreira Silva,Rafa,pt,25,172,82,Centrocampista,26500000.0,20000.0,Diestro,3,46,58,64,75,87,92,93,75,64,79,131,58,27,fifa19
Matteo Politano,M. Politano,it,24,171,82,Centrocampista,26500000.0,70000.0,Zurdo,4,40,50,76,79,83,85,86,78,82,82,121,38,14,fifa19
Duván Zapata,D. Zapata,co,27,189,82,Delantero,23500000.0,40000.0,Diestro,4,81,79,38,64,77,72,76,86,64,66,98,20,37,fifa19
Jonathan Tah,J. Tah,de,22,195,82,Defensa,25000000.0,60000.0,Diestro,4,80,72,69,74,55,64,77,44,25,63,251,80,29,fifa19
Federico Bernardeschi,F. Bernardeschi,it,24,185,82,Centrocampista,28000000.0,110000.0,Zurdo,3,50,49,72,82,86,83,83,82,82,80,153,66,1,fifa19
Thomas Strakosha,T. Strakosha,al,23,193,82,Portero,21500000.0,40000.0,Diestro,2,11,56,22,26,14,41,46,18,14,23,50,24,15,fifa19
Kerem Demirbay,K. Demirbay,de,24,182,82,Centrocampista,27500000.0,40000.0,Zurdo,4,46,72,82,85,85,67,67,77,77,77,178,64,42,fifa19
Daniele Rugani,D. Rugani,it,23,190,82,Defensa,24500000.0,90000.0,Diestro,3,80,81,59,69,64,59,67,58,39,69,254,86,1,fifa19
Nicolás Tagliafico,N. Tagliafico,ar,25,172,82,Defensa,21500000.0,20000.0,Zurdo,2,73,90,67,77,74,84,85,66,44,91,242,78,16,fifa19
Piotr Zieliński,P. Zieliński,pl,24,180,82,Centrocampista,28500000.0,70000.0,Diestro,5,52,54,80,84,85,82,84,76,82,76,212,75,11,fifa19
Alejandro Grimaldo García,Grimaldo,es,22,171,82,Defensa,24000000.0,15000.0,Zurdo,2,65,64,79,81,84,86,84,79,79,86,232,80,27,fifa19
Thomas Partey,T. Partey,gh,25,185,82,Centrocampista,25000000.0,60000.0,Diestro,3,68,84,77,83,79,73,76,80,80,89,241,78,3,fifa19
Raphaël Guerreiro,R. Guerreiro,pt,24,170,82,Centrocampista,28000000.0,60000.0,Zurdo,2,52,63,77,84,85,82,68,79,82,75,205,82,13,fifa19
Jamie Vardy,J. Vardy,gb-eng,31,179,82,Delantero,20000000.0,100000.0,Diestro,3,76,76,48,65,76,89,90,85,64,85,168,49,52,fifa19
Andrea Belotti,A. Belotti,it,24,181,82,Delantero,30000000.0,60000.0,Diestro,5,84,83,42,68,78,78,79,81,67,83,110,31,51,fifa19
Emil Forsberg,E. Forsberg,se,26,179,82,Centrocampista,26000000.0,70000.0,Diestro,4,45,53,69,85,82,75,70,73,74,73,78,43,23,fifa19
William Silva de Carvalho,William Carvalho,pt,26,187,82,Centrocampista,23000000.0,30000.0,Diestro,4,74,69,84,80,77,55,62,71,59,85,231,81,45,fifa19
Jesse Lingard,J. Lingard,gb-eng,25,175,82,Delantero,26500000.0,150000.0,Diestro,3,67,69,66,80,83,82,79,80,80,89,159,53,8,fifa19
Mateo Kovačić,M. Kovačić,hr,24,176,82,Centrocampista,28500000.0,110000.0,Diestro,4,42,63,81,87,88,79,74,79,75,82,204,71,5,fifa19
Sébastien Haller,S. Haller,fr,24,190,82,Delantero,28500000.0,50000.0,Diestro,2,84,80,35,75,74,68,76,79,64,72,139,34,57,fifa19
Antonio Rüdiger,A. Rüdiger,de,25,190,82,Defensa,22500000.0,110000.0,Diestro,3,81,73,72,75,60,67,78,72,44,62,249,80,5,fifa19
Arkadiusz Milik,A. Milik,pl,24,186,82,Delantero,29500000.0,80000.0,Zurdo,3,78,65,62,63,76,69,74,85,82,73,101,36,11,fifa19
Alessandro Florenzi,A. Florenzi,it,27,173,82,Defensa,18500000.0,70000.0,Diestro,3,72,74,75,77,78,86,84,82,82,90,233,79,19,fifa19
Thorgan Hazard,T. Hazard,be,25,179,82,Delantero,26500000.0,40000.0,Diestro,3,38,60,73,82,87,86,77,78,77,77,118,41,33,fifa19
Harry Maguire,H. Maguire,gb-eng,25,194,82,Defensa,23500000.0,80000.0,Diestro,3,87,76,72,77,70,42,56,68,45,68,246,78,52,fifa19
Karim Bellarabi,K. Bellarabi,de,28,184,82,Centrocampista,22500000.0,80000.0,Diestro,3,48,75,58,79,87,92,93,85,77,73,94,38,29,fifa19
Thomas Meunier,T. Meunier,be,26,191,82,Defensa,21000000.0,90000.0,Diestro,4,75,72,74,82,75,74,81,77,78,92,239,76,2,fifa19
Rafael Alcântara,Rafinha,br,25,174,82,Centrocampista,28000000.0,160000.0,Zurdo,4,55,73,76,86,87,71,70,79,82,67,208,70,0,fifa19
Gabriel Armando de Abreu,Gabriel Paulista,br,27,187,82,Defensa,21000000.0,40000.0,Diestro,2,81,83,69,74,60,74,74,61,50,78,249,82,20,fifa19
Álvaro Borja Morata Martín,Morata,es,25,189,82,Delantero,27500000.0,70000.0,Diestro,4,86,84,51,78,83,76,86,80,72,68,71,24,3,fifa19
Benjamin Lecomte,B. Lecomte,fr,27,186,82,Portero,18500000.0,30000.0,Zurdo,3,10,62,21,17,11,44,40,18,10,34,40,24,61,fifa19
Kevin Volland,K. Volland,de,25,178,82,Delantero,27000000.0,80000.0,Zurdo,4,67,78,72,81,81,78,77,85,84,88,105,45,29,fifa19
Francisco Alcácer García,Paco Alcácer,es,24,175,82,Delantero,28500000.0,60000.0,Diestro,4,78,77,51,77,78,82,80,80,78,63,97,26,13,fifa19
Jasper Cillessen,J. Cillessen,nl,29,185,82,Portero,17000000.0,130000.0,Diestro,3,12,71,35,50,12,54,50,35,15,40,41,25,0,fifa19
Wissam Ben Yedder,W. Ben Yedder,fr,27,170,82,Delantero,23500000.0,30000.0,Diestro,5,74,81,66,78,84,87,83,79,69,69,93,44,32,fifa19
Charles Aránguiz,C. Aránguiz,cl,29,171,82,Centrocampista,21500000.0,80000.0,Diestro,4,53,61,83,85,76,76,60,80,76,87,220,77,29,fifa19
Cédric Bakambu,C. Bakambu,cd,27,182,82,Delantero,23500000.0,30000.0,Diestro,4,71,81,66,75,80,90,90,84,74,80,82,39,62,fifa19
Wilfried Zaha,W. Zaha,ci,25,180,82,Delantero,28500000.0,80000.0,Diestro,3,47,57,65,75,90,89,92,78,68,76,79,23,63,fifa19
Luis Alberto Romero Alconchel,Luis Alberto,es,25,183,82,Centrocampista,26500000.0,60000.0,Diestro,3,49,54,87,88,86,77,72,77,77,73,142,28,15,fifa19
Sebastián Coates,S. Coates,uy,27,196,82,Defensa,21000000.0,20000.0,Diestro,3,80,54,70,70,64,46,63,50,30,81,254,80,17,fifa19
Willian José da Silva,Willian José,br,26,189,82,Delantero,26500000.0,40000.0,Diestro,4,84,75,50,78,76,64,69,84,76,73,102,35,30,fifa19
Mário Figueira Fernandes,Mário Fernandes,ru,27,187,82,Defensa,18500000.0,2000.0,Diestro,3,72,84,71,82,80,79,85,71,58,87,249,78,64,fifa19
Xherdan Shaqiri,X. Shaqiri,ch,26,169,82,Delantero,24000000.0,140000.0,Zurdo,4,45,52,81,82,86,84,77,87,84,75,132,55,10,fifa19
Thomas Delaney,T. Delaney,dk,26,182,82,Centrocampista,21500000.0,60000.0,Zurdo,4,83,91,79,79,73,76,78,78,74,90,249,85,13,fifa19
Jesús Corona,J. Corona,mx,25,173,82,Centrocampista,26500000.0,20000.0,Diestro,5,67,72,68,77,90,87,79,66,68,74,181,59,21,fifa19
Henrikh Mkhitaryan,H. Mkhitaryan,am,29,177,82,Centrocampista,21500000.0,130000.0,Diestro,5,53,69,71,80,83,84,78,84,73,81,149,62,12,fifa19
Mario Götze,M. Götze,de,26,176,82,Delantero,26500000.0,70000.0,Diestro,4,53,58,84,88,85,75,67,74,68,77,173,65,13,fifa19
Ander Herrera Agüera,Ander Herrera,es,28,182,82,Centrocampista,22000000.0,150000.0,Diestro,4,62,61,80,82,78,75,68,75,69,87,245,88,8,fifa19
Daley Blind,D. Blind,nl,28,180,82,Defensa,18000000.0,30000.0,Zurdo,4,74,76,83,83,73,62,50,70,64,84,244,85,16,fifa19
Stephan El Shaarawy,S. El Shaarawy,it,25,178,82,Delantero,24000000.0,30000.0,Diestro,3,51,60,57,74,84,87,88,74,79,69,114,36,65,fifa19
Kamil Glik,K. Glik,pl,30,190,82,Defensa,16500000.0,80000.0,Diestro,2,85,81,59,63,51,50,52,57,20,67,243,82,36,fifa19
Luuk de Jong,L. de Jong,nl,27,188,82,Delantero,23500000.0,30000.0,Diestro,3,93,81,66,78,66,54,60,85,69,84,138,40,60,fifa19
Iker Muniain Goñi,Muniain,es,25,169,82,Centrocampista,26500000.0,30000.0,Diestro,3,43,73,70,80,88,85,77,61,72,70,151,45,66,fifa19
Pedro Rodríguez Ledesma,Pedro,es,30,169,82,Delantero,21000000.0,140000.0,Diestro,5,55,66,71,80,84,79,74,77,79,70,112,49,5,fifa19
Giacomo Bonaventura,G. Bonaventura,it,28,181,82,Centrocampista,22000000.0,110000.0,Diestro,3,70,69,80,84,83,75,77,84,86,84,214,72,39,fifa19
Bas Dost,B. Dost,nl,29,196,82,Delantero,22000000.0,20000.0,Diestro,3,94,51,37,73,68,49,54,82,70,81,109,39,17,fifa19
Kevin Trapp,K. Trapp,de,27,189,82,Portero,17000000.0,40000.0,Diestro,4,11,75,12,25,10,45,52,22,13,45,39,22,57,fifa19
Taison Barcellos Freda,Taison,br,30,172,82,Centrocampista,21000000.0,2000.0,Diestro,3,56,62,75,77,87,93,91,83,83,85,131,49,67,fifa19
Marlos Romero Bonfim,Marlos,ua,30,174,82,Centrocampista,21000000.0,2000.0,Zurdo,4,53,68,73,81,87,85,82,77,78,78,136,51,67,fifa19
Mario Balotelli,M. Balotelli,it,27,189,82,Delantero,23500000.0,70000.0,Diestro,4,67,74,66,78,81,75,80,89,79,66,52,30,25,fifa19
Aaron Ramsey,A. Ramsey,gb-wls,27,183,82,Centrocampista,23000000.0,130000.0,Diestro,3,58,66,80,84,81,66,69,81,74,89,208,69,12,fifa19
Luiz Gustavo Dias,Luiz Gustavo,br,30,187,82,Centrocampista,16500000.0,60000.0,Zurdo,3,72,76,76,79,68,63,62,78,73,85,247,83,25,fifa19
Giuliano Victor de Paula,Giuliano,br,28,172,82,Centrocampista,22500000.0,60000.0,Diestro,3,59,61,80,82,82,85,77,78,76,82,130,42,68,fifa19
Gylfi Sigurðsson,G. Sigurðsson,is,28,186,82,Centrocampista,22500000.0,120000.0,Diestro,4,60,68,77,85,81,58,55,83,86,84,169,55,43,fifa19
Sebastian Giovinco,S. Giovinco,it,31,163,82,Delantero,20000000.0,60000.0,Diestro,4,34,34,76,80,86,88,80,80,81,77,80,26,69,fifa19
Marko Arnautović,M. Arnautović,at,29,192,82,Delantero,22000000.0,30000.0,Diestro,4,74,67,74,78,84,79,83,84,75,78,130,44,47,fifa19
Jordan Henderson,J. Henderson,gb-eng,28,182,82,Centrocampista,18000000.0,120000.0,Diestro,3,65,79,84,84,73,67,66,77,71,91,232,79,10,fifa19
Marco Parolo,M. Parolo,it,33,184,82,Centrocampista,9000000.0,60000.0,Diestro,4,75,77,83,80,75,68,69,87,86,88,240,80,15,fifa19
Vedran Ćorluka,V. Ćorluka,hr,32,192,82,Defensa,12500000.0,2000.0,Diestro,3,83,81,67,68,67,49,65,64,50,80,244,77,70,fifa19
Ralf Fährmann,R. Fährmann,de,29,197,82,Portero,17000000.0,40000.0,Diestro,1,15,72,26,25,15,38,47,24,9,32,32,23,71,fifa19
Olivier Giroud,O. Giroud,fr,31,193,82,Delantero,20000000.0,140000.0,Zurdo,3,90,84,58,79,70,43,50,85,74,62,94,42,5,fifa19
Juan Manuel Mata García,Juan Mata,es,30,170,82,Delantero,21000000.0,150000.0,Zurdo,3,56,67,80,85,81,69,62,74,72,68,90,39,8,fifa19
Antonio Adán Garrido,Adán,es,31,190,82,Portero,13500000.0,50000.0,Zurdo,2,23,71,43,34,12,56,54,25,12,32,52,20,3,fifa19
Lars Bender,L. Bender,de,29,185,82,Centrocampista,17000000.0,80000.0,Diestro,3,78,77,74,78,71,66,67,74,71,86,252,84,29,fifa19
Dimitri Payet,D. Payet,fr,31,175,82,Centrocampista,19500000.0,60000.0,Diestro,4,59,48,80,84,83,73,72,80,79,70,107,37,25,fifa19
Ronaldo Aparecido Rodrigues,Naldo,br,35,198,82,Defensa,5000000.0,60000.0,Diestro,4,90,43,68,74,60,56,61,90,76,61,245,80,36,fifa19
Andrés Guardado,A. Guardado,mx,31,169,82,Centrocampista,19000000.0,30000.0,Zurdo,2,55,74,84,85,81,74,69,72,74,83,223,74,45,fifa19
Ezequiel Garay,E. Garay,ar,31,189,82,Defensa,15000000.0,40000.0,Diestro,3,80,79,72,69,60,38,41,80,64,70,246,83,20,fifa19
Jardel Nivaldo Vieira,Jardel,br,32,192,82,Defensa,12500000.0,15000.0,Diestro,2,85,77,53,74,52,50,63,58,37,68,247,82,27,fifa19
Emiliano Viviano,E. Viviano,it,32,195,82,Portero,12500000.0,15000.0,Zurdo,2,13,66,37,36,18,30,33,21,18,29,49,10,72,fifa19
Laurent Koscielny,L. Koscielny,fr,32,186,82,Defensa,12500000.0,110000.0,Diestro,3,81,78,70,76,62,65,66,54,47,62,246,84,12,fifa19
Łukasz Fabiański,Ł. Fabiański,pl,33,190,82,Portero,11000000.0,80000.0,Diestro,2,11,68,32,20,14,50,47,14,20,25,39,16,26,fifa19
Andrea Consigli,A. Consigli,it,31,189,82,Portero,13500000.0,50000.0,Diestro,3,10,80,27,31,10,48,34,24,19,31,46,15,73,fifa19
Francesc Fàbregas i Soler,Cesc Fàbregas,es,31,179,82,Centrocampista,19000000.0,90000.0,Diestro,3,74,63,89,90,76,55,52,77,70,56,181,50,36,fifa19
Lucas Biglia,L. Biglia,ar,32,178,82,Centrocampista,12500000.0,100000.0,Diestro,4,54,62,82,86,80,65,65,77,75,75,232,82,39,fifa19
Héctor Herrera,H. Herrera,mx,28,183,82,Centrocampista,22000000.0,20000.0,Diestro,4,59,66,76,79,76,71,73,81,78,95,230,82,21,fifa19
Aritz Aduriz Zubeldia,Aduriz,es,37,182,82,Delantero,6500000.0,30000.0,Diestro,3,92,90,52,72,76,64,64,82,78,55,151,23,66,fifa19
José Manuel Reina Páez,Pepe Reina,es,35,188,82,Portero,5000000.0,50000.0,Diestro,3,13,73,22,19,10,50,63,24,15,34,66,22,39,fifa19
David Neres Campos,David Neres,br,21,175,81,Delantero,24500000.0,20000.0,Zurdo,3,50,58,66,78,89,88,87,74,67,77,106,35,16,fifa19
Tanguy Ndombele,T. Ndombele,fr,21,181,81,Centrocampista,26000000.0,60000.0,Diestro,3,56,63,79,84,88,84,76,80,65,78,208,73,18,fifa19
Houssem Aouar,H. Aouar,fr,20,175,81,Centrocampista,27000000.0,60000.0,Diestro,4,59,61,79,84,84,79,79,64,71,79,196,68,18,fifa19
Miguel Almirón,M. Almirón,py,24,174,81,Centrocampista,23000000.0,50000.0,Zurdo,2,43,46,71,80,83,90,90,78,73,85,145,50,74,fifa19
Laureano Thomas Santeiro Marre,Laure Santeiro,br,30,171,81,Centrocampista,17000000.0,40000.0,Zurdo,5,44,44,80,79,82,86,78,67,75,67,65,31,75,fifa19
Leon Bailey,L. Bailey,jm,20,178,81,Centrocampista,26500000.0,50000.0,Zurdo,4,57,86,66,75,86,94,90,79,79,76,90,21,29,fifa19
